complianceProgress.2018-05-31-08.log, 31/05/2018 09:00, 49
complianceProgress.2018-05-31-09.log, 31/05/2018 13:00, 27
complianceProgress.2018-05-31-13.log, 31/05/2018 14:05, 30
complianceProgress.2018-05-31-14.log, 31/05/2018 16:25, 14
complianceProgress.2018-05-31-16.log, 31/05/2018 16:25, 3
complianceProgress.2018-05-31-17.log, 31/05/2018 19:46, 11
complianceProgress.2018-05-31-19.log, 31/05/2018 19:46, 4
complianceProgress.2018-05-31-22.log, 31/05/2018 23:25, 7
complianceProgress.2018-05-31-23.log, 31/05/2018 23:28, 7
complianceProgress.2018-06-01-00.log, 01/06/2018 00:31, 9098
complianceProgress.2018-06-01-01.log, 01/06/2018 02:00, 517
complianceProgress.2018-06-01-02.log, 01/06/2018 03:15, 275
complianceProgress.2018-06-01-03.log, 01/06/2018 03:45, 79
complianceProgress.2018-06-01-04.log, 01/06/2018 04:31, 9019
complianceProgress.2018-06-01-05.log, 01/06/2018 05:15, 186
complianceProgress.2018-06-01-06.log, 01/06/2018 07:10, 180
complianceProgress.2018-06-01-07.log, 01/06/2018 08:00, 120
complianceProgress.2018-06-01-08.log, 01/06/2018 09:00, 33
complianceProgress.2018-06-01-09.log, 01/06/2018 13:00, 27
complianceProgress.2018-06-01-13.log, 01/06/2018 14:05, 41
complianceProgress.2018-06-01-14.log, 01/06/2018 16:25, 14
complianceProgress.2018-06-01-16.log, 01/06/2018 16:25, 3
complianceProgress.2018-06-01-17.log, 01/06/2018 19:46, 11
complianceProgress.2018-06-01-19.log, 01/06/2018 19:46, 4
complianceProgress.2018-06-01-22.log, 02/06/2018 04:44, 7
complianceProgress.2018-06-02-04.log, 02/06/2018 04:51, 5869
complianceProgress.2018-06-03-06.log, 03/06/2018 06:50, 74
complianceProgress.2018-06-03-08.log, 03/06/2018 23:25, 9
complianceProgress.2018-06-03-23.log, 03/06/2018 23:28, 6
complianceProgress.2018-06-04-00.log, 04/06/2018 00:30, 6564
complianceProgress.2018-06-04-01.log, 04/06/2018 02:00, 356
complianceProgress.2018-06-04-02.log, 04/06/2018 03:15, 235
complianceProgress.2018-06-04-03.log, 04/06/2018 03:45, 58
complianceProgress.2018-06-04-04.log, 04/06/2018 04:30, 6523
complianceProgress.2018-06-04-05.log, 04/06/2018 05:15, 128
complianceProgress.2018-06-04-06.log, 04/06/2018 06:50, 473
complianceProgress.2018-06-04-07.log, 04/06/2018 08:00, 120
complianceProgress.2018-06-04-08.log, 04/06/2018 09:00, 46
complianceProgress.2018-06-04-09.log, 04/06/2018 13:00, 27
complianceProgress.2018-06-04-13.log, 04/06/2018 14:05, 22
complianceProgress.2018-06-04-14.log, 04/06/2018 16:25, 14
complianceProgress.2018-06-04-16.log, 04/06/2018 16:25, 2
complianceProgress.2018-06-04-17.log, 04/06/2018 19:46, 11
complianceProgress.2018-06-04-19.log, 04/06/2018 19:46, 3
complianceProgress.2018-06-04-22.log, 04/06/2018 23:25, 7
complianceProgress.2018-06-04-23.log, 04/06/2018 23:28, 7
complianceProgress.2018-06-05-00.log, 05/06/2018 00:31, 9098
complianceProgress.2018-06-05-01.log, 05/06/2018 02:00, 517
complianceProgress.2018-06-05-02.log, 05/06/2018 03:15, 275
complianceProgress.2018-06-05-03.log, 05/06/2018 03:45, 79
complianceProgress.2018-06-05-04.log, 05/06/2018 04:31, 9020
complianceProgress.2018-06-05-05.log, 05/06/2018 05:15, 186
complianceProgress.2018-06-05-06.log, 05/06/2018 07:00, 634
complianceProgress.2018-06-05-07.log, 05/06/2018 07:11, 246
complianceProgress.2018-06-05-08.log, 05/06/2018 09:00, 55
complianceProgress.2018-06-05-09.log, 05/06/2018 10:04, 27
complianceProgress.2018-06-05-10.log, 05/06/2018 11:06, 153
complianceProgress.2018-06-05-11.log, 05/06/2018 12:15, 129
complianceProgress.2018-06-05-12.log, 05/06/2018 13:00, 5
complianceProgress.2018-06-05-13.log, 05/06/2018 14:05, 40
complianceProgress.2018-06-05-14.log, 05/06/2018 16:25, 14
complianceProgress.2018-06-05-16.log, 05/06/2018 16:25, 3
complianceProgress.2018-06-05-17.log, 05/06/2018 19:46, 11
complianceProgress.2018-06-05-19.log, 05/06/2018 19:46, 4
complianceProgress.2018-06-05-22.log, 05/06/2018 23:25, 7
complianceProgress.2018-06-05-23.log, 05/06/2018 23:28, 7
complianceProgress.2018-06-06-00.log, 06/06/2018 00:31, 9100
complianceProgress.2018-06-06-01.log, 06/06/2018 02:00, 517
complianceProgress.2018-06-06-02.log, 06/06/2018 03:15, 275
complianceProgress.2018-06-06-03.log, 06/06/2018 03:45, 79
complianceProgress.2018-06-06-04.log, 06/06/2018 04:31, 9023
complianceProgress.2018-06-06-05.log, 06/06/2018 05:53, 1986
complianceProgress.2018-06-06-06.log, 06/06/2018 07:00, 164374
complianceProgress.2018-06-06-07.log, 06/06/2018 08:00, 38752
complianceProgress.2018-06-06-08.log, 06/06/2018 09:00, 2021
complianceProgress.2018-06-06-09.log, 06/06/2018 09:27, 209
complianceProgress.2018-06-06-10.log, 06/06/2018 11:00, 38
complianceProgress.2018-06-06-11.log, 06/06/2018 11:00, 0
complianceProgress.2018-06-06-13.log, 06/06/2018 13:59, 435
complianceProgress.2018-06-06-14.log, 06/06/2018 16:25, 112
complianceProgress.2018-06-06-16.log, 06/06/2018 16:46, 12
complianceProgress.2018-06-06-17.log, 06/06/2018 19:46, 11
complianceProgress.2018-06-06-19.log, 06/06/2018 19:55, 10
complianceProgress.2018-06-06-20.log, 06/06/2018 20:28, 11
complianceProgress.2018-06-06-21.log, 06/06/2018 21:30, 0
complianceProgress.2018-06-06-22.log, 06/06/2018 23:25, 7
complianceProgress.2018-06-06-23.log, 06/06/2018 23:28, 8
complianceProgress.2018-06-07-00.log, 07/06/2018 00:59, 9410
complianceProgress.2018-06-07-01.log, 07/06/2018 02:00, 16258
complianceProgress.2018-06-07-02.log, 07/06/2018 03:00, 175412
complianceProgress.2018-06-07-03.log, 07/06/2018 04:00, 25329
complianceProgress.2018-06-07-04.log, 07/06/2018 04:31, 9294
complianceProgress.2018-06-07-05.log, 07/06/2018 06:00, 9388
complianceProgress.2018-06-07-06.log, 07/06/2018 07:00, 142036
complianceProgress.2018-06-07-07.log, 07/06/2018 08:00, 39369
complianceProgress.2018-06-07-08.log, 07/06/2018 09:00, 4769
complianceProgress.2018-06-07-09.log, 07/06/2018 09:24, 209
complianceProgress.2018-06-07-10.log, 07/06/2018 10:55, 24
complianceProgress.2018-06-07-13.log, 07/06/2018 13:52, 415
complianceProgress.2018-06-07-14.log, 07/06/2018 16:25, 164
complianceProgress.2018-06-07-16.log, 07/06/2018 16:46, 12
complianceProgress.2018-06-07-17.log, 07/06/2018 19:46, 11
complianceProgress.2018-06-07-19.log, 07/06/2018 19:55, 10
complianceProgress.2018-06-07-20.log, 07/06/2018 20:27, 15
complianceProgress.2018-06-07-21.log, 07/06/2018 21:30, 0
complianceProgress.2018-06-07-22.log, 07/06/2018 23:25, 7
complianceProgress.2018-06-07-23.log, 07/06/2018 23:28, 8
complianceProgress.2018-06-08-00.log, 08/06/2018 00:47, 9408
complianceProgress.2018-06-08-01.log, 08/06/2018 02:00, 16176
complianceProgress.2018-06-08-02.log, 08/06/2018 03:00, 173008
complianceProgress.2018-06-08-03.log, 08/06/2018 03:59, 24875
complianceProgress.2018-06-08-04.log, 08/06/2018 04:52, 9296
complianceProgress.2018-06-08-05.log, 08/06/2018 06:01, 9874
complianceProgress.2018-06-08-06.log, 08/06/2018 07:00, 167836
complianceProgress.2018-06-08-07.log, 08/06/2018 08:00, 34776
complianceProgress.2018-06-08-08.log, 08/06/2018 08:59, 2623
complianceProgress.2018-06-08-09.log, 08/06/2018 09:29, 209
complianceProgress.2018-06-08-10.log, 08/06/2018 10:55, 24
complianceProgress.2018-06-08-11.log, 08/06/2018 11:27, 4
complianceProgress.2018-06-08-13.log, 08/06/2018 13:59, 341
complianceProgress.2018-06-08-14.log, 08/06/2018 16:25, 192
complianceProgress.2018-06-08-16.log, 08/06/2018 16:46, 12
complianceProgress.2018-06-08-17.log, 08/06/2018 19:46, 11
complianceProgress.2018-06-08-19.log, 08/06/2018 19:55, 10
complianceProgress.2018-06-08-20.log, 08/06/2018 20:26, 19
complianceProgress.2018-06-08-21.log, 08/06/2018 21:30, 0
complianceProgress.2018-06-08-22.log, 10/06/2018 06:50, 7
complianceProgress.2018-06-10-06.log, 10/06/2018 06:55, 170
complianceProgress.2018-06-10-07.log, 10/06/2018 08:00, 3465
complianceProgress.2018-06-10-08.log, 10/06/2018 08:00, 13
complianceProgress.2018-06-10-23.log, 10/06/2018 23:28, 8
complianceProgress.2018-06-11-00.log, 11/06/2018 00:41, 9410
complianceProgress.2018-06-11-01.log, 11/06/2018 02:00, 13333
complianceProgress.2018-06-11-02.log, 11/06/2018 02:59, 157372
complianceProgress.2018-06-11-03.log, 11/06/2018 04:00, 29166
complianceProgress.2018-06-11-04.log, 11/06/2018 04:53, 9298
complianceProgress.2018-06-11-05.log, 11/06/2018 06:00, 9778
complianceProgress.2018-06-11-06.log, 11/06/2018 06:59, 157825
complianceProgress.2018-06-11-07.log, 11/06/2018 08:00, 42995
complianceProgress.2018-06-11-08.log, 11/06/2018 09:00, 2038
complianceProgress.2018-06-11-09.log, 11/06/2018 09:29, 209
complianceProgress.2018-06-11-10.log, 11/06/2018 10:55, 20
complianceProgress.2018-06-11-11.log, 11/06/2018 11:34, 6
complianceProgress.2018-06-11-13.log, 11/06/2018 13:50, 411
complianceProgress.2018-06-11-14.log, 11/06/2018 16:25, 204
complianceProgress.2018-06-11-16.log, 11/06/2018 16:46, 12
complianceProgress.2018-06-11-17.log, 11/06/2018 19:46, 11
complianceProgress.2018-06-11-19.log, 11/06/2018 19:55, 10
complianceProgress.2018-06-11-20.log, 11/06/2018 20:05, 9
complianceProgress.2018-06-11-21.log, 11/06/2018 21:30, 0
complianceProgress.2018-06-11-22.log, 11/06/2018 23:25, 7
complianceProgress.2018-06-11-23.log, 11/06/2018 23:28, 8
complianceProgress.2018-06-12-00.log, 12/06/2018 00:53, 9423
complianceProgress.2018-06-12-01.log, 12/06/2018 02:00, 15150
complianceProgress.2018-06-12-02.log, 12/06/2018 03:00, 158190
complianceProgress.2018-06-12-03.log, 12/06/2018 04:00, 28548
complianceProgress.2018-06-12-04.log, 12/06/2018 04:52, 9296
complianceProgress.2018-06-12-05.log, 12/06/2018 06:00, 10292
complianceProgress.2018-06-12-06.log, 12/06/2018 07:00, 152476
complianceProgress.2018-06-12-07.log, 12/06/2018 08:00, 38949
complianceProgress.2018-06-12-08.log, 12/06/2018 09:00, 2406
complianceProgress.2018-06-12-09.log, 12/06/2018 09:29, 209
complianceProgress.2018-06-12-10.log, 12/06/2018 10:55, 26
complianceProgress.2018-06-12-11.log, 12/06/2018 11:02, 4
complianceProgress.2018-06-12-13.log, 12/06/2018 13:55, 343
complianceProgress.2018-06-12-14.log, 12/06/2018 16:25, 153
complianceProgress.2018-06-12-16.log, 12/06/2018 16:46, 12
complianceProgress.2018-06-12-17.log, 12/06/2018 19:46, 11
complianceProgress.2018-06-12-19.log, 12/06/2018 19:55, 10
complianceProgress.2018-06-12-20.log, 12/06/2018 20:26, 15
complianceProgress.2018-06-12-21.log, 12/06/2018 21:30, 0
complianceProgress.2018-06-12-22.log, 12/06/2018 23:25, 7
complianceProgress.2018-06-12-23.log, 12/06/2018 23:28, 8
complianceProgress.2018-06-13-00.log, 13/06/2018 00:56, 9409
complianceProgress.2018-06-13-01.log, 13/06/2018 02:00, 16878
complianceProgress.2018-06-13-02.log, 13/06/2018 03:00, 149047
complianceProgress.2018-06-13-03.log, 13/06/2018 04:00, 29227
complianceProgress.2018-06-13-04.log, 13/06/2018 04:58, 9297
complianceProgress.2018-06-13-05.log, 13/06/2018 06:00, 9604
complianceProgress.2018-06-13-06.log, 13/06/2018 07:00, 153314
complianceProgress.2018-06-13-07.log, 13/06/2018 08:00, 43649
complianceProgress.2018-06-13-08.log, 13/06/2018 09:00, 29032
complianceProgress.2018-06-13-09.log, 13/06/2018 09:33, 209
complianceProgress.2018-06-13-10.log, 13/06/2018 10:55, 20
complianceProgress.2018-06-13-11.log, 13/06/2018 11:12, 4
complianceProgress.2018-06-13-13.log, 13/06/2018 13:56, 376
complianceProgress.2018-06-13-14.log, 13/06/2018 16:25, 165
complianceProgress.2018-06-13-16.log, 13/06/2018 16:46, 12
complianceProgress.2018-06-13-17.log, 13/06/2018 19:46, 11
complianceProgress.2018-06-13-19.log, 13/06/2018 19:55, 10
complianceProgress.2018-06-13-20.log, 13/06/2018 20:27, 15
complianceProgress.2018-06-13-21.log, 13/06/2018 21:30, 0
complianceProgress.2018-06-13-22.log, 13/06/2018 23:25, 7
complianceProgress.2018-06-13-23.log, 13/06/2018 23:28, 8
complianceProgress.2018-06-14-00.log, 14/06/2018 00:37, 9409
complianceProgress.2018-06-14-01.log, 14/06/2018 02:00, 15466
complianceProgress.2018-06-14-02.log, 14/06/2018 03:00, 153766
complianceProgress.2018-06-14-03.log, 14/06/2018 04:00, 33873
complianceProgress.2018-06-14-04.log, 14/06/2018 04:55, 9298
complianceProgress.2018-06-14-05.log, 14/06/2018 06:01, 9589
complianceProgress.2018-06-14-06.log, 14/06/2018 07:00, 179306
complianceProgress.2018-06-14-07.log, 14/06/2018 08:00, 271512
complianceProgress.2018-06-14-08.log, 14/06/2018 09:00, 31619
complianceProgress.2018-06-14-09.log, 14/06/2018 09:27, 209
complianceProgress.2018-06-14-10.log, 14/06/2018 10:55, 25
complianceProgress.2018-06-14-11.log, 14/06/2018 11:34, 4
complianceProgress.2018-06-14-13.log, 14/06/2018 13:59, 442
complianceProgress.2018-06-14-14.log, 14/06/2018 16:25, 99
complianceProgress.2018-06-14-16.log, 14/06/2018 16:46, 13
complianceProgress.2018-06-14-17.log, 14/06/2018 19:46, 11
complianceProgress.2018-06-14-19.log, 14/06/2018 19:55, 10
complianceProgress.2018-06-14-20.log, 14/06/2018 20:32, 15
complianceProgress.2018-06-14-21.log, 14/06/2018 21:30, 0
complianceProgress.2018-06-14-22.log, 15/06/2018 00:00, 7
complianceProgress.2018-06-15-00.log, 15/06/2018 00:41, 9410
complianceProgress.2018-06-15-01.log, 15/06/2018 02:00, 16263
complianceProgress.2018-06-15-02.log, 15/06/2018 03:00, 171785
complianceProgress.2018-06-15-03.log, 15/06/2018 04:00, 21610
complianceProgress.2018-06-15-04.log, 15/06/2018 04:52, 9332
complianceProgress.2018-06-15-05.log, 15/06/2018 06:01, 9566
complianceProgress.2018-06-15-06.log, 15/06/2018 07:00, 165463
complianceProgress.2018-06-15-07.log, 15/06/2018 08:00, 65966
complianceProgress.2018-06-15-08.log, 15/06/2018 09:00, 1761
complianceProgress.2018-06-15-09.log, 15/06/2018 09:26, 209
complianceProgress.2018-06-15-10.log, 15/06/2018 10:55, 20
complianceProgress.2018-06-15-11.log, 15/06/2018 11:14, 4
complianceProgress.2018-06-15-13.log, 15/06/2018 13:52, 338
complianceProgress.2018-06-15-14.log, 15/06/2018 16:25, 153
complianceProgress.2018-06-15-16.log, 15/06/2018 16:46, 13
complianceProgress.2018-06-15-17.log, 15/06/2018 19:46, 11
complianceProgress.2018-06-15-19.log, 15/06/2018 19:55, 10
complianceProgress.2018-06-15-20.log, 15/06/2018 20:08, 5
complianceProgress.2018-06-15-21.log, 15/06/2018 21:30, 0
complianceProgress.2018-06-15-22.log, 17/06/2018 23:25, 7
complianceProgress.2018-06-17-23.log, 17/06/2018 23:28, 8
complianceProgress.2018-06-18-00.log, 18/06/2018 00:57, 9413
complianceProgress.2018-06-18-01.log, 18/06/2018 02:00, 14987
complianceProgress.2018-06-18-02.log, 18/06/2018 03:00, 165753
complianceProgress.2018-06-18-03.log, 18/06/2018 04:00, 26855
complianceProgress.2018-06-18-04.log, 18/06/2018 04:31, 9295
complianceProgress.2018-06-18-05.log, 18/06/2018 06:00, 9062
complianceProgress.2018-06-18-06.log, 18/06/2018 07:00, 161531
complianceProgress.2018-06-18-07.log, 18/06/2018 08:00, 191723
complianceProgress.2018-06-18-08.log, 18/06/2018 09:00, 393
complianceProgress.2018-06-18-09.log, 18/06/2018 09:29, 199
complianceProgress.2018-06-18-10.log, 18/06/2018 10:55, 22
complianceProgress.2018-06-18-11.log, 18/06/2018 11:40, 7
complianceProgress.2018-06-18-13.log, 18/06/2018 13:58, 483
complianceProgress.2018-06-18-14.log, 18/06/2018 16:25, 99
complianceProgress.2018-06-18-16.log, 18/06/2018 16:46, 13
complianceProgress.2018-06-18-17.log, 18/06/2018 19:46, 11
complianceProgress.2018-06-18-19.log, 18/06/2018 19:55, 10
complianceProgress.2018-06-18-20.log, 18/06/2018 20:30, 15
complianceProgress.2018-06-18-21.log, 18/06/2018 21:30, 0
complianceProgress.2018-06-18-22.log, 18/06/2018 23:25, 7
complianceProgress.2018-06-18-23.log, 18/06/2018 23:28, 8
complianceProgress.2018-06-19-00.log, 19/06/2018 00:47, 9413
complianceProgress.2018-06-19-01.log, 19/06/2018 02:00, 16003
complianceProgress.2018-06-19-02.log, 19/06/2018 03:00, 159588
complianceProgress.2018-06-19-03.log, 19/06/2018 04:00, 28864
complianceProgress.2018-06-19-04.log, 19/06/2018 04:59, 9628
complianceProgress.2018-06-19-05.log, 19/06/2018 06:00, 9844
complianceProgress.2018-06-19-06.log, 19/06/2018 07:00, 158956
complianceProgress.2018-06-19-07.log, 19/06/2018 08:00, 184867
complianceProgress.2018-06-19-08.log, 19/06/2018 09:00, 2741
complianceProgress.2018-06-19-09.log, 19/06/2018 09:29, 209
complianceProgress.2018-06-19-10.log, 19/06/2018 10:55, 26
complianceProgress.2018-06-19-13.log, 19/06/2018 13:53, 373
complianceProgress.2018-06-19-14.log, 19/06/2018 16:25, 142
complianceProgress.2018-06-19-16.log, 19/06/2018 16:46, 13
complianceProgress.2018-06-19-17.log, 19/06/2018 19:46, 11
complianceProgress.2018-06-19-19.log, 19/06/2018 19:55, 10
complianceProgress.2018-06-19-20.log, 19/06/2018 20:25, 23
complianceProgress.2018-06-19-21.log, 19/06/2018 21:30, 0
complianceProgress.2018-06-19-22.log, 19/06/2018 23:25, 7
complianceProgress.2018-06-19-23.log, 19/06/2018 23:28, 8
complianceProgress.2018-06-20-00.log, 20/06/2018 00:56, 9412
complianceProgress.2018-06-20-01.log, 20/06/2018 02:00, 15988
complianceProgress.2018-06-20-02.log, 20/06/2018 03:00, 148633
complianceProgress.2018-06-20-03.log, 20/06/2018 04:00, 25810
complianceProgress.2018-06-20-04.log, 20/06/2018 04:48, 9297
complianceProgress.2018-06-20-05.log, 20/06/2018 06:00, 9738
complianceProgress.2018-06-20-06.log, 20/06/2018 07:00, 164916
complianceProgress.2018-06-20-07.log, 20/06/2018 08:00, 104737
complianceProgress.2018-06-20-08.log, 20/06/2018 09:00, 29190
complianceProgress.2018-06-20-09.log, 20/06/2018 09:06, 79
complianceProgress.2018-06-20-10.log, 20/06/2018 10:55, 20
complianceProgress.2018-06-20-11.log, 20/06/2018 11:26, 4
complianceProgress.2018-06-20-13.log, 20/06/2018 13:58, 408
complianceProgress.2018-06-20-14.log, 20/06/2018 16:25, 112
complianceProgress.2018-06-20-16.log, 20/06/2018 16:46, 13
complianceProgress.2018-06-20-17.log, 20/06/2018 19:46, 11
complianceProgress.2018-06-20-19.log, 20/06/2018 19:55, 10
complianceProgress.2018-06-20-20.log, 20/06/2018 20:31, 19
complianceProgress.2018-06-20-21.log, 20/06/2018 21:30, 0
complianceProgress.2018-06-20-22.log, 20/06/2018 23:25, 7
complianceProgress.2018-06-20-23.log, 20/06/2018 23:28, 8
complianceProgress.2018-06-21-00.log, 21/06/2018 00:57, 9414
complianceProgress.2018-06-21-01.log, 21/06/2018 02:00, 16516
complianceProgress.2018-06-21-02.log, 21/06/2018 03:00, 166753
complianceProgress.2018-06-21-03.log, 21/06/2018 03:59, 27577
complianceProgress.2018-06-21-04.log, 21/06/2018 04:57, 9296
complianceProgress.2018-06-21-05.log, 21/06/2018 06:00, 9677
complianceProgress.2018-06-21-06.log, 21/06/2018 06:59, 156177
complianceProgress.2018-06-21-07.log, 21/06/2018 08:00, 86256
complianceProgress.2018-06-21-08.log, 21/06/2018 08:59, 1880
complianceProgress.2018-06-21-09.log, 21/06/2018 09:29, 209
complianceProgress.2018-06-21-10.log, 21/06/2018 10:55, 25
complianceProgress.2018-06-21-13.log, 21/06/2018 13:57, 472
complianceProgress.2018-06-21-14.log, 21/06/2018 16:25, 112
complianceProgress.2018-06-21-16.log, 21/06/2018 16:46, 13
complianceProgress.2018-06-21-17.log, 21/06/2018 19:46, 11
complianceProgress.2018-06-21-19.log, 21/06/2018 19:55, 10
complianceProgress.2018-06-21-20.log, 21/06/2018 20:01, 5
complianceProgress.2018-06-21-21.log, 21/06/2018 21:30, 0
complianceProgress.2018-06-21-22.log, 21/06/2018 23:25, 7
complianceProgress.2018-06-21-23.log, 21/06/2018 23:28, 8
complianceProgress.2018-06-22-00.log, 22/06/2018 00:54, 9410
complianceProgress.2018-06-22-01.log, 22/06/2018 02:00, 17147
complianceProgress.2018-06-22-02.log, 22/06/2018 02:59, 159160
complianceProgress.2018-06-22-03.log, 22/06/2018 03:59, 26233
complianceProgress.2018-06-22-04.log, 22/06/2018 04:57, 9299
complianceProgress.2018-06-22-05.log, 22/06/2018 06:01, 10174
complianceProgress.2018-06-22-06.log, 22/06/2018 07:00, 208122
complianceProgress.2018-06-22-07.log, 22/06/2018 08:00, 171706
complianceProgress.2018-06-22-08.log, 22/06/2018 09:00, 3503
complianceProgress.2018-06-22-09.log, 22/06/2018 09:29, 209
complianceProgress.2018-06-22-10.log, 22/06/2018 10:55, 28
complianceProgress.2018-06-22-13.log, 22/06/2018 13:56, 468
complianceProgress.2018-06-22-14.log, 22/06/2018 14:15, 192
complianceProgress.2018-06-22-16.log, 22/06/2018 16:46, 13
complianceProgress.2018-06-22-17.log, 22/06/2018 19:46, 11
complianceProgress.2018-06-22-19.log, 22/06/2018 19:55, 10
complianceProgress.2018-06-22-20.log, 22/06/2018 20:04, 9
complianceProgress.2018-06-22-21.log, 22/06/2018 21:30, 0
complianceProgress.2018-06-22-22.log, 24/06/2018 06:50, 7
complianceProgress.2018-06-24-06.log, 24/06/2018 06:55, 171
complianceProgress.2018-06-24-07.log, 24/06/2018 08:00, 3257
complianceProgress.2018-06-24-08.log, 24/06/2018 08:00, 13
complianceProgress.2018-06-24-23.log, 24/06/2018 23:28, 8
complianceProgress.2018-06-25-00.log, 25/06/2018 00:53, 9409
complianceProgress.2018-06-25-01.log, 25/06/2018 02:00, 13604
complianceProgress.2018-06-25-02.log, 25/06/2018 03:00, 213360
complianceProgress.2018-06-25-03.log, 25/06/2018 03:59, 28979
complianceProgress.2018-06-25-04.log, 25/06/2018 04:59, 9299
complianceProgress.2018-06-25-05.log, 25/06/2018 06:00, 9212
complianceProgress.2018-06-25-06.log, 25/06/2018 07:00, 159645
complianceProgress.2018-06-25-07.log, 25/06/2018 08:00, 127608
complianceProgress.2018-06-25-08.log, 25/06/2018 09:00, 7257
complianceProgress.2018-06-25-09.log, 25/06/2018 09:28, 209
complianceProgress.2018-06-25-10.log, 25/06/2018 10:55, 20
complianceProgress.2018-06-25-11.log, 25/06/2018 11:14, 4
complianceProgress.2018-06-25-13.log, 25/06/2018 13:59, 603
complianceProgress.2018-06-25-14.log, 25/06/2018 16:25, 43
complianceProgress.2018-06-25-16.log, 25/06/2018 16:46, 13
complianceProgress.2018-06-25-17.log, 25/06/2018 19:46, 11
complianceProgress.2018-06-25-19.log, 25/06/2018 19:55, 10
complianceProgress.2018-06-25-20.log, 25/06/2018 20:06, 15
complianceProgress.2018-06-25-21.log, 25/06/2018 21:30, 0
complianceProgress.2018-06-25-22.log, 25/06/2018 23:25, 7
complianceProgress.2018-06-25-23.log, 25/06/2018 23:28, 8
complianceProgress.2018-06-26-00.log, 26/06/2018 00:50, 9410
complianceProgress.2018-06-26-01.log, 26/06/2018 02:00, 16770
complianceProgress.2018-06-26-02.log, 26/06/2018 03:00, 163437
complianceProgress.2018-06-26-03.log, 26/06/2018 04:00, 25784
complianceProgress.2018-06-26-04.log, 26/06/2018 04:59, 9296
complianceProgress.2018-06-26-05.log, 26/06/2018 06:00, 10929
complianceProgress.2018-06-26-06.log, 26/06/2018 07:00, 146290
complianceProgress.2018-06-26-07.log, 26/06/2018 08:00, 174810
complianceProgress.2018-06-26-08.log, 26/06/2018 09:00, 37148
complianceProgress.2018-06-26-09.log, 26/06/2018 09:31, 209
complianceProgress.2018-06-26-10.log, 26/06/2018 10:55, 20
complianceProgress.2018-06-26-11.log, 26/06/2018 11:14, 4
complianceProgress.2018-06-26-13.log, 26/06/2018 13:59, 448
complianceProgress.2018-06-26-14.log, 26/06/2018 14:15, 155
complianceProgress.2018-06-26-16.log, 26/06/2018 16:46, 13
complianceProgress.2018-06-26-17.log, 26/06/2018 19:46, 11
complianceProgress.2018-06-26-19.log, 26/06/2018 19:55, 10
complianceProgress.2018-06-26-20.log, 26/06/2018 20:33, 15
complianceProgress.2018-06-26-21.log, 26/06/2018 21:30, 0
complianceProgress.2018-06-26-22.log, 26/06/2018 23:25, 7
complianceProgress.2018-06-26-23.log, 26/06/2018 23:28, 8
complianceProgress.2018-06-27-00.log, 27/06/2018 00:51, 9409
complianceProgress.2018-06-27-01.log, 27/06/2018 02:00, 16960
complianceProgress.2018-06-27-02.log, 27/06/2018 03:00, 167573
complianceProgress.2018-06-27-03.log, 27/06/2018 04:00, 26758
complianceProgress.2018-06-27-04.log, 27/06/2018 04:41, 9297
complianceProgress.2018-06-27-05.log, 27/06/2018 06:00, 10151
complianceProgress.2018-06-27-06.log, 27/06/2018 07:00, 153354
complianceProgress.2018-06-27-07.log, 27/06/2018 08:00, 25701
complianceProgress.2018-06-27-08.log, 27/06/2018 09:00, 2072
complianceProgress.2018-06-27-09.log, 27/06/2018 09:30, 209
complianceProgress.2018-06-27-10.log, 27/06/2018 10:55, 24
complianceProgress.2018-06-27-13.log, 27/06/2018 13:52, 351
complianceProgress.2018-06-27-14.log, 27/06/2018 16:25, 147
complianceProgress.2018-06-27-16.log, 27/06/2018 16:46, 13
complianceProgress.2018-06-27-17.log, 27/06/2018 17:00, 11
complianceProgress.2018-06-27-19.log, 27/06/2018 19:55, 10
complianceProgress.2018-06-27-20.log, 27/06/2018 20:26, 15
complianceProgress.2018-06-27-21.log, 27/06/2018 21:30, 0
complianceProgress.2018-06-27-22.log, 27/06/2018 23:25, 7
complianceProgress.2018-06-27-23.log, 27/06/2018 23:28, 8
complianceProgress.2018-06-28-00.log, 28/06/2018 00:54, 9414
complianceProgress.2018-06-28-01.log, 28/06/2018 02:00, 16744
complianceProgress.2018-06-28-02.log, 28/06/2018 03:00, 142167
complianceProgress.2018-06-28-03.log, 28/06/2018 04:00, 28583
complianceProgress.2018-06-28-04.log, 28/06/2018 04:59, 9299
complianceProgress.2018-06-28-05.log, 28/06/2018 06:01, 8567
complianceProgress.2018-06-28-06.log, 28/06/2018 07:00, 143792
complianceProgress.2018-06-28-07.log, 28/06/2018 08:00, 24927
complianceProgress.2018-06-28-08.log, 28/06/2018 09:00, 2284
complianceProgress.2018-06-28-09.log, 28/06/2018 09:32, 209
complianceProgress.2018-06-28-10.log, 28/06/2018 10:55, 24
complianceProgress.2018-06-28-13.log, 28/06/2018 13:58, 454
complianceProgress.2018-06-28-14.log, 28/06/2018 16:25, 100
complianceProgress.2018-06-28-16.log, 28/06/2018 16:46, 13
complianceProgress.2018-06-28-17.log, 28/06/2018 19:46, 11
complianceProgress.2018-06-28-19.log, 28/06/2018 19:55, 10
complianceProgress.2018-06-28-20.log, 28/06/2018 20:04, 5
